Processor ID,Category,Brand Name,Product Names,Product Prices,Product Ratings,User Reviews
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,5.0,"
  This particular clip is the authentic Fitbit-brand that snugly fits around the Inspire, NOT the Inspire HR. I prefer the bright pink version, being easier to spot than black. I could save some money buying a two-pack or three-pack knock off that fits too loosely, but I want Fitbit, the company, to know there's a demand for these clips. I don't want a pedometer on my wrist! After the Fitbit One went extinct, the Fitbit Inspire became its clip-on replacement. I wish Fitbit would get the message and make more of their devices available on clips instead of insisting that they must be worn on wrists.
"
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,5.0,"
  My One tracker finally gave up on me and they’re no longer available. I decided to give the Inspire a try since it can be worn with this clip.  I don’t like the inaccuracy of the wrist-worn trackers (my sister sat and knitted all day and got in 10,000 steps!).Great device for holding the Inspire with the cover going completely over the button in the side. Keeps sweat out of the works!!
"
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,2.0,"
  Bought this Fitbit Inspire because I own a Fitbit Alta that’s no longer working. Though this may last longer, well surprise. While it worked fine and battery last longer at the beginning, it didn’t ever synchronize unless you open the app. Still it’s already showing sings of battery decline after only 6 months use. Love Fitbit but I need to find something more reliable that last me longer.
"
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,5.0,"
  Was sad when my One died, can still wear a fitbit clipped to by bra instead of on my wrist. So glad I found this!
"
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,5.0,"
  I like that this clip allows me to wear my Fitbit clipped to my bra and out of sight, but unfortunately when the Fitbit is in “clip” mode it won’t do sleep tracking.
"
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,5.0,"
  Can't have any jewelry or items that could fall off during work hours. This holder allows me to take my Fitbit to work and track my steps
"
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,5.0,"
  The product works well but it’s easy to miss place
"
0,SPORTS,Fitbit,Fitbit Inspire Accessory Clip,$19.95,5.0,"
  Keeps me moving
"
0,SPORTS,Fitbit,"Fitbit Flex Classic Accessory Pack, Navy/Red/Blue, Large",$19.95,2.0,"
  I specifically paid more to order fitbit brand wristbands, because I'd tried a couple ""cheaper"" versions that snapped in half quite quickly. I've had my fitbit since May of 2014 with the same wristband that finally cracked. I wore the teal/aqua one for no less than two days before it fell off and was lost. Thankfully a very honest soul returned it to the lost & found and I was able to get it back- the clasps ARE PLASTIC on the teal & orange bands in the box. So my clasp had broken due to my activity. When they snap together they seem very tight so I thought nothing of it. They do include a metal clasp in the box, but it amazes me that they are so ridiculously cheap that they'd put plastic on two of them and hope that you figure it out to switch the clasps. I mean, really, it probably costs them one penny to make these out of metal in their China factories. Or maybe they could keep the bands together to look pretty in the box with a piece of string or something that doesnt look exactly like a clasp. I almost lost $100 (or I guess maybe they look at it as though they'd gain another $100 when I repurchased another fiibit) because they want to save a penny.
"
0,SPORTS,Fitbit,"Fitbit Flex Classic Accessory Pack, Navy/Red/Blue, Large",$19.95,5.0,"
  I have had my Fitbit for about a year and a half now, and it's great. I had a slate band, and it figured it was time to mix it up a bit. I love the pink and the violet, and I didn't really want to pay $15 for it when I could get three for $10 each, so I bought the Vibrant Accessory Pack.The bands seemed a little bit tighter than my original Slate band, but that may have to do more with the newness of it all. It came with only one clasp. My only concern was that when I opened the package, my pink wristband was covered in black at one of the ends. This was a bit of a disappointment, but most of it washed off. I did send a note to the Fitbit people about the QA issue. It looked like it could be ink from the box it came in.One of the things I like about Fitbit is the great customer support. I have gone through a few bands, and they always have sent me a new wristband so I can continue using my device. I can see why people would complain about not having a clasp with each bracelet. I have a few extra clasps I plan to use with mine, and even so, I still will have to interchange some of them. This may not be the best if you are in a hurry or you struggle with it. Plus, I think the band would loosen up enough that you would risk losing your Fitbit. I will be curious to see how they are after a few months, but based on my past experience, I feel like the company will back up their product if it fails for some reason.
"
0,SPORTS,Fitbit,"Fitbit Flex Classic Accessory Pack, Navy/Red/Blue, Large",$19.95,5.0,"
  7/28/14 UPDATE:  can't explain this but updating my review and upgrading to 5 stars because the Navy band I was convinced was Black is now clearly Navy Blue.  It is lightening in color just enough that I can easily distinguish from Black.  There has been no color run off of any kind...and I don't wear my bands in the shower.  While this still isn't as bright blue as pictured it is now a nice Navy and has become the color I wear most often now.  Love it.  Never falls off.  Warrants 5 stars now.These bands are original Fitbit - I was concerned about receiving an 'after market' knock-off/compatible band.  The colors are bit off - I selected this combination because the Navy blue appears to be a rich/deep blue on my PCs (a Dell and HP) and my iPad.  When the package arrived, I was convinced I was sent the wrong item - the Navy is almost indistinguishable from Black.  I had to hold it next to something black and something navy to be sure.  If you want a blue band, I would look elsewhere as this is Navy black.On the upside the Orange is a slightly muted version of what is displayed on screen and I actually love it.  That was a nice suprise because I was questioning if would ever wear a neon orange band.  It's not neon orange and will be great with summer clothing.The set comes with only one clasp - not one for each band.  The other two bands are held in place for packaging with clear plastic tabs.  I would not try to use these plastic tabs to secure the band for normal wear.  Overall, I'm pleased with this purchase... I needed a few additional colors to coordinate better with my clothing given my arms are now exposed in warmer weather.  This does the trick ...at a fair price.
"
0,SPORTS,Fitbit,"Fitbit Flex Classic Accessory Pack, Navy/Red/Blue, Large",$19.95,5.0,"
  I just got a FitBit Flex two weeks ago and the self-awareness it creates has already changed my life. Big fan over here. I did start to see a softness in the band where the Bit goes in after two weeks of continuous use but that's hardly a surprise as I wear it all day and night, running, sweating and banging around, living life. You have to remember it's just a piece of plastic. Don't wear it tightly. (Can't get it on without help? Too tight!)  I do a quick swipe with some antiseptic to clean it bc it needs to stay dry to stay clean.  Lastly, don't take the Bit out unless you MUST charge it.  The charge is supposed to last 5 days.I bought these to switch it up.  I was pleased to see that these alternatively colored bands also change the lights!
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,3.0,"
  Hate this cable- why can't they just make it a normal connector? I don't know, I guess they want more money when I lose the original. Well it's working, because I lost the original on vacation and I had to reorder this one from Amazon. The 3 stars are because the product i received is the same I got in the original box, and because Amazon is great and I had the cord in 2 days with prime - but I'm still not excited about needing a completely dedicated power cord for just this. Also, why couldn't it be the same as the original charge HR? I had 3 of those cords- would have been nice to have another to use in my office, car, etc. Fitbit, if you're reading this, time to standardize your charging cords because it's useless clutter to have dedicated charging cords for everything. Consider that when converting over to Type C. Also, now that I have your attention, how about making the next charge HR waterproof? I'm tired of taking it off when I'm swimming in the ocean or giving my children a bath 👍🏻
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,5.0,"
  Good quality, seems to be original Fitbit part.
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,5.0,"
  Replaced my original charger.
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,5.0,"
  It works, my fitbit stays charged, and now I have a charger at my desk at work and one at home so I'm always ready to go!
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,5.0,"
  It got here fast, works like it should, and its the real deal, not an off brand. Sometimes its best to stick with original chargers.
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,5.0,"
  My dog ate the original charger.  This one is a great replacement!
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,5.0,"
  Works great.
"
0,SPORTS,Fitbit,"Fitbit Charge 2 Charging Cable, 1 Count",NA,3.0,"
  It is a 2 pin contact charger unlike the 3 pin contact original that comes with the watch. Disappointed, as the same was available cheaper locally.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,1.0,"
  If they called this color ""putty"" they'd be right on. Even beige. It's by no reasonable estimation graphite or grey. Not even close. I'm a pretty loyal Fitbit devotee, but this missed the mark entirely. It wasn't even in the neighborhood. Of course, you have to open the box to see the horrendous color...so that means, I guess I have to keep it.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,1.0,"
  After a few months of everyday wear the band did not stand up to the test of time like the description states. The leather stretched so the button clasps began to fit loosely on the strap; my Fitbit would frequently fall off. I nearly lost it twice but luckily both times someone found it and turned it in. The leather also became easily scuffed and looked rather shabby. I'm hoping to receive a credit or replacement since it's still under warrenty.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,1.0,"
  As always, Amazon was excellent with the smooth transaction and shipping.  Amazon never lets me down.Fitbit, however, dropped the ball.  This band is not even close to grey.  It is a taupe color.  EXTREMELY DISAPPOINTED.For the high price of this band you would think the color would be as advertised.  I feel ripped off.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,3.0,"
  I really like the band, HOWEVER, I have had this for less than one month and the paint is already chipping off the leather, revealing a lighter color underneath.  I only wear the band to work, and switch to the original band for sleep and activity. I am disappointed that it is already starting to look old and worn.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,5.0,"
  Perfect! Fitbit brand, so as you would expect, it fits exactly as it should. The way it hooks on to your Fitbit doesn't add any width to the way it fits on your wrist (several off brands do). I don't really understand complaints about the color, it's definitely gray leather. I would buy another in a heartbeat.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,5.0,"
  The leather Fitbit Alta Band size small fits wonderfully.  It is easier to put on and snap compared to the standard band that comes with it.  Love the color, it has a greyish taupe color but I still love it.  The band is more sylish and comfortable.  I want to order the Camel color next.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,2.0,"
  The band was great until until it cracked on one of the attachment points to the tracker and will no longer click in and hold. Having previously had the fitbit charge and seeing how that band held up I was overly cautious  about how I removed it from my wrist and handled the band, so for this to happen only two months in is dissapointing.
"
0,SPORTS,Fitbit,"Fitbit Alta, Accessory Band, Leather, Graphite, Small",$19.98,3.0,"
  Nice looking, EXPENSIVE, and only to be worn for dress up, I guess. Already fraying and looking old and worn in a month.
"
0,SPORTS,Fitbit,"Fitbit Inspire Classic Accessory Band, Official Fitbit Product, Sangria, Small",$24.95,2.0,"
  The band would have been perfect, but it arrived with a black mark on the outside of the band which would not come off. I ended up returning it because of the mark, but would have kept it if it was clean. Might try and order one again.
"
0,SPORTS,Fitbit,"Fitbit Inspire Classic Accessory Band, Official Fitbit Product, Sangria, Small",$24.95,5.0,"
  I love this band, wish that I could find a white one. Easy to connect and doesn’t cause issues like the buckle ones.
"
0,SPORTS,Fitbit,"Fitbit Inspire Classic Accessory Band, Official Fitbit Product, Sangria, Small",$24.95,4.0,"
  Product is good for what I wanted
"
0,SPORTS,Fitbit,"Fitbit Inspire Classic Accessory Band, Official Fitbit Product, Sangria, Small",$24.95,4.0,"
  The color of the band is great and it's comfortable, however it is impossible for me to put it on myself. Overall though, I'm happy with this purchase.
"
0,SPORTS,Fitbit,"Fitbit Inspire Classic Accessory Band, Official Fitbit Product, Sangria, Large",$24.95,1.0,"
  The band keeps ripping at the connection. Been thru 3 so far and Fitbit would not help me even after 6 months of use. Thanks to the extra warranty for refunding my money. Thumbs down to Fitbit!  Buy an Apple Watch, not Fitbit.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,5.0,"
  I was looking for a good band for my Versa 2 and after reading crappy reviews from some of the off-brand bands I decided to try the brand name one. I'm not disappointed. Its soft, comfortable, and keeps my wrist from being too sweaty which has caused irritation before. Most people believe its the band that causes the rash but it's a lack of cleaning the band/wrist area that causes the contact dermatitis. Take your watch off every now and then and keep it clean and you'll be fine. The clasp is made from a nice hard plastic it seems which I like as I don't trust cheap metal clasps.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,5.0,"
  This is so much better of quality and more comfortable. I bought so many aftermarket ones and hated them all
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,5.0,"
  This replacement band is great.  I like it more than the original one.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,4.0,"
  Good product esspecilly for the price and it being official fitbit. Honsetly, wish it was just a bit cheaper.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,5.0,"
  Love it, comfortable!
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,5.0,"
  Good for kids
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,5.0,"
  It is so much better than my original watch band.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Small",$26.26,3.0,"
  I just received this today. I have a white sports band I was replacing. While the packaging seems genuine and it’s sold from fitbit’s amazon page, I’m not convinced this is a legit sport band. It has a different texture/feel to it than my other band. Theirs a fairly large gap when attached. I may get in touch with Fitbit/amazon. Kinda disappointed
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Large",$26.66,5.0,"
  The real deal and it's great!  Comfortable, looks sporty, feels light & breathable on my wrist, and fits snug to the watch with no gaps.  Much better than the (skinny little) silicone band that came with the watch and FAR better than a ""lookalike"" $7.99 no-name brand of this same sport strap (believe me, I bought this and the $7.99 knockoff perforated sport strap at the same time, but it was no contest).  This band is absolutely superior, and worth the money to me.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Large",$26.66,3.0,"
  My only complaint is the nub that holds the watch bands together is not big enough to keep the overlapping band secured.  The outer band will not stay inside the sleeve that has the nub while sleeping or doing any other high impact activities.  I have the band tight to my wrist, but it still comes loose constantly.  Looking for another band that may have a better securing device.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Large",$26.66,5.0,"
  Don't buy the knock off bands, they look terrible, they have damaged past fitbit models I have had, and they are hard to use.  Buy the real thing!
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Black, Large",$26.66,2.0,"
  This might be nitpicking, but while this band looks and feels great, the band to hold the extra does not stay in place or hold the extra band where it's supposed to. Several times a day I have to reinsert the end of the band because it has popped out and gotten in the way.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Frost White, Small",$27.40,5.0,"
  I love it! It is so much more comfortable & cooler than the classic band. I can't wait to see how it does in the pool/river.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Frost White, Small",$27.40,5.0,"
  I really love this band. I like the white and my wrist can breathe now. Highly recommend.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,5.0,"
  Item was indeed a FitBit brand band, as described. This band is just as great as the one that came with my versa originally, which eventually broke after 2 or 3 years of use.Always, always, always spend the extra cash to buy FitBit bands!! Those cheap off-brand bands break so easily, discolor quickly, and irritate the skin. I've had many different FitBits over the years and purchased many off-brand bands for them. I'm telling you, just buy the FitBit bands!
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,2.0,"
  It is a third time I replace the band.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,1.0,"
  After one month the band cracked and tore apart from the pin. Very disappointed as it should last much longer!
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,5.0,"
  Delivered as advertised.  Installation was a breeze.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,3.0,"
  I didn’t buy this replace band for my versa, But I have the Fitbit band that came with my versa. I can not wear it at all because I get really irritated skin if I wear it to long I sometime I get an rash and it really hard for me to wear any band on it cuz it hurts. I don’t recommend this if you have very sensitive skin. I recommend going with silicone band if you have sensitive skin.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,1.0,"
  Great band but the fastner will not work after one week.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,2.0,"
  Nice but Versa sizing is deceptive. I’m 6’1” 200lb man. Apparently I needed a small. This large band was huge.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Classic, Black, Large",$28.07,4.0,"
  Feels different than my original Fitbit band.
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,5.0,"
  This new band replaces the stock Ionic band that I broke. (Actually, the little piece that holds the end down fell out rendering the band useless) Just push the grey buttons to remove, and click the new one into place - easy peasy. Far easier than the tiny spring-loaded pin bars on old watches. This one is lighter than the original - and because it is a bit thinner, it is also more comfortable. The holes are spaced closer together so it adjusts in smaller increments to your wrist. This is really nice because the other one was either a bit too tight, or a bit too loose for me. The piece that holds the end of the band down will not come off like the little insertion post that came off the old one. I was not happy about the ridiculously high price of this (and it IS a ridiculous price given that it is just a little hunk of molded plastic) but then again...it works perfectly and makes wearing the watch a more tolerable experience.
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,5.0,"
  The band that came with my Ionic was bulky and I didn't like the color, so I ordered this sport band. I almost bought one of the many cheap, off-brand alternatives, but I'm so glad I didn't. It is very well made, light, and way more comfortable than the stock one. I hated paying 30 bucks, but I'm glad I did. Also looks great. It was super easy to replace. Very happy.
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,5.0,"
  This watch band did the trick for a while... I thought this was the fix for the fitbit Ionic errors in heart rate detection and also the times of non-detection and it did that for a few days and then the watch went back to having errors in reading heart rate by as much as at least 75bpm to not reading at all where it just displays two dashes -- or back to errors again. The fit of this is very nice, it allows the watch to be flat against your wrist without tightening it as much as the standard bands. And I really like the look of it, sweating less in it too. Personally I have heard a lot of people having trouble with other brands than fitbit tearing, but I can't say if this fitbit branded one is better or not because I have officially given up and retired the watch and am on to a new fitwatch. Wish me luck?
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,5.0,"
  Bought this to replace the standard band after it started coming apart at the edges. The sport band is actually quite a bit lighter and since it has more holes it's much easier to get a snug yet comfortable fit. Because it's more breathable it doesn't get slimy when I sweat and dries off way faster when it gets wet too.
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,4.0,"
  I very much like this sport band for my Fitbit. It's a lot more breathable than the one that comes standard with the Ionic. Best of all, it doesn't have that annoying hook-like clasp design the original has, though the guide does have two rubber prongs to secure the excess, unused part of the band once it's tightened. This can make it only slightly tricky when it comes to unfastening the band to adjust or remove, but nowhere near the frustration levels of that damn original ""it feels like a trap!"" clasp design. The hexagonal pattern on this band lends a somewhat sporty, futuristic feel to the design of the device itself. I really like the colors (black outside, grey inside) and although these hexagonals can and will collect dust/dead skin cells/lint, it washes and dries quickly.
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,5.0,"
  I bought so many ionic bands. usually the insertion/connection part of the band breaks easily. even the original one from fitbit broke after half a year. but this band is very durable. for your reference, I wear the watch almost all the time and during exercises (gym and swim) regularly. one thing to improve is I hope they offer a smaller size for female wrist.
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,5.0,"
  I really like this band. I had been wanting to get it but wasnt sure about the band because I didnt know if the little part on it would slide off, and I liked the little part that clasps into the band on the one it comes with. But it does come with little things to stick into the holes. Whatever these things are called so that made it completely perfect. With the band on it, it reminds me of the jurassic park watches that came out at Burger King when the lost world came out.
"
0,SPORTS,Fitbit,Fitbit Ionic Accessory Sport Band,$28.95,5.0,"
  This Fitbit band works great and looks great.  Stylish update to the band that came with my Ionic.  I watched a YT video to figure out how to attach the band, which was my biggest concern, but it was super easy.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Frost White, Large",$29.95,5.0,"
  Fits great and feels great. I love it.
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Frost White, Large",$29.95,5.0,"
  Exactly what I was looking for
"
0,SPORTS,Fitbit,"Fitbit Versa Family Accessory Band, Official Fitbit Product, Sport, Frost White, Large",$29.95,5.0,"
  Love it - I’m amazed at how clean it stays. Have been camping and in dirty situations and it always cleans up well / doesn’t get stained...
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,5.0,"
  I have a very small wrist so I have to tighten any watch band. Needless to say, the plastic band that came with my Fitbit 3 watch was uncomfortable and left marks on my wrist especially after sleeping with it. I could not wait to take it off in the morning. This band has enabled me to wear my Fitbit 3 watch 24/7 with no problems at all.  It is so light and comfortable  I forget I even have the watch on! No sweat underneath during or after work outs too! It is the real deal and worth it especially for those of us with small wrists.
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,5.0,"
  I had a dermatitis reaction to a 3rd party Charge 3 compatible sports band that caused itching and rash. This one has not caused any issues after wearing for several nights/days and during workouts. Its breathable and washable with gentle/mild cleaning. Should've bought this one in the first place! (Sensitive skin and allergies suck...live and learn in this case!)
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,5.0,"
  I purchased this to use on a Fitbit Charge 3 that I was given. The original band was kind of small and plastic-like so I wanted something that was different and looked more like a watch, but was breathable. I looked at cheaper versions of this but went with the Fitbit brand because I trusted their quality and product. The cheaper models tended to break or be lose or the fabric was itchy. This one was very easy to change out and has caused me no problems. It is very lightweight, breathable, and comfortable. I love it!
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,3.0,"
  I have very small wrists. I ordered a small band and although disappointed by the excess length, I was not surprised. This happens to me a lot. I solved the problem by cutting the excess off.  Unfortunately I had to return the fitbit because it did not track my heart accurately due to it being too wide for my wrist and because I had cut the band returning it was not an option. As I was stuffing the cut band back into it's original box I noticed that there were two stickers, one labeling it as a small, and the other as a large. If I had noticed that when it first arrived I would have returned it before cutting the excess length off. That being said, the band material was soft and breathable.
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,5.0,"
  The original band on the Fitbit was giving me a very sensitive rash, almost to the point where although I loved it, I was going to stop wearing the tracker. Buying this band completely eliminated the rash, and overall has made the Fitbit more comfortable to wear. I recommend it, even with the high price tag. (35 dollars for a piece of canvas is highway robbery, but what can you do?).
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,5.0,"
  Bought this for my Fitbit as my other band broke. This band are great by far.  I like my Fitbit hate the bands they come with. To stiff and not really good for people who workout. This band is Flexible, breaths, and moves in any workout I do. Run, weights, cardio. You name.Highly recommended
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,5.0,"
  My original band broke, so decided to give the sports band a try. And so glad I did. I love it. Comfortable, breathable, and stylist.I wasn't paying attention when I bought and got large instead of small. It isn't a big deal, but if you purchase, watch the size when you order.Large doesn't cause that much of a problem that I didn't try to send back.I will buy this again and actually recommended to my sister. PS love FitBit. We have a friendly step competition and keeps us all walking.
"
0,SPORTS,Fitbit,"Fitbit Charge 3 Accessory Band, Official Fitbit Product, Woven, Charcoal, Large",$31.81,5.0,"
  Like the original band, this one clips on and stays on the device.  I do like the holes - as it does lend to the breathability of the band.  I also like that the strap band has little teeth to keep ahold of the end of the strap (like the original fitbit band).  I didnt realize that from the picture, so that was a nice added bonus.  It fits just that little bit better than the original band that I was looking for giving me just a little bit more comfort.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Large",$32.27,5.0,"
  While this is far more expensive than the budget bands out there, it is well worth the price. Extremely comfortable and durable. If you want a cloth-like band, spend the money on an authentic FitBit branded band, like this one.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Large",$32.27,3.0,"
  I’ve had this band for nearly 2 months and it started coming apart about 6 weeks into wearing it.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Large",$32.27,5.0,"
  Great quality. Fits great on wrist and feels well to sleep with. This is a fitbit original product. Bought size L.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Large",$32.27,5.0,"
  I’ve been wearing this band for about 4 months. It’s good. It hasn’t frayed. It doesn’t smell. It’s color has stayed true. It’s comfortable. What else could you want?
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Small",$34.99,5.0,"
  Great style for my fitbit, I can wash it after wearing it at the gym which makes the whole purpose of a sports band, great improvement from the plastic bands, they look great
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Small",$34.99,5.0,"
  Comfortable and fits well.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Small",$34.99,4.0,"
  I think its best looking strap for fitbit charge 3/4. In addition its very comfortable to wear. The only downside is the buckle and clips which attach to device, they feel cheap, I would like it more if they were made from aluminum.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Small",$34.99,5.0,"
  Received today. Truly is an official Fitbit band. Bought it for my new Charge 4 and love it. Fits great and is comfortable. Also super lightweight. The woven material is a little stiff right out of the box but I am sure it will loosen up with wear.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Small",$34.99,3.0,"
  The band looks nice but I expected it to be a lot more flexible since it is supposed to be woven. The original band the Charge 4 came with is way more comfortable to wear.
"
0,SPORTS,Fitbit,"Fitbit Charge 4 Accessory Band, Official Fitbit Product, Woven, Midnight, Small",$34.99,5.0,"
  Love it more than sport band.
"
0,SPORTS,Fitbit,"Fitbit Ionic Perforated Leather Accessory Band, Midnight Blue, Small",$59.99,2.0,"
  The quality is not reflective of a $60 wristband at all. Gaps in the intersection where the leather meets the watch are massive, and the leather at these points has visible tooling marks. For a wristband that is supposed to be a luxury item, the production feels more like budget.Pros:- Great color- Very comfortableCons:- poorly manufactured (tooling marks, gaps)- Expensive- Price doesn't match quality
"
0,SPORTS,Fitbit,"Fitbit Ionic Perforated Leather Accessory Band, Midnight Blue, Small",$59.99,4.0,"
  I took 1 star off because I was hoping the band would be a bit thicker (sturdier).  The width and length is as expected.  But the band is a little thin for me.  I realize being thinner helps with flexibility and comfort, and that's why it's worth 4 stars.  (I'm spoiled a bit by the relative thickness of my brown leather band on my Garmin Fenix 5.)
"
0,SPORTS,Fitbit,"Fitbit Ionic Perforated Leather Accessory Band, Midnight Blue, Small",$59.99,5.0,"
  Beautifully crafted & good option to dress up Ionic once in awhile.  Opted for the FitBit brand on the leather.  Connects easily enough & stays connected.  Saved a bit of $ too through Amazon.
"
